Timestamp,Location,SSID,Channel,Security,RSSI,Band,Status
2025-03-06 12:18:18,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,Ospiti-TIM-90879136,112,WPA2 Personal,-90 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-82 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,SKYWIFI_FRA,13,WPA2 Personal,-92 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,SoundBarSetup_4E3A,1,None,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,TIM-57442435,11,WPA2 Personal,-74 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,TIM-57442435,112,WPA2 Personal,-90 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,TIM-90879136,8,WPA2 Personal,-85 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,TIM-90879136,112,WPA2 Personal,-89 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-91 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,Telecom-57119018,1,WPA/WPA2 Personal,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,Vodafone-C01830104,10,WPA2 Personal,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,Vodafone-C85450465,12,WPA2 Personal,-88 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,eduroam,11,WPA2 Enterprise,-71 dBm,2.4GHz,crowded
2025-03-06 12:18:18,OUT,eduroam,100,WPA2 Enterprise,-86 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,eduroam,44,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,eduroam,132,WPA2 Enterprise,-84 dBm,5GHz,crowded
2025-03-06 12:18:18,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,ALMAWIFI,44,WPA2 Enterprise,-84 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,ALMAWIFI,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,ALMAWIFI,52,WPA2 Enterprise,-86 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,ALMAWIFI,64,WPA2 Enterprise,-87 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,ALMAWIFI,11,WPA2 Enterprise,-71 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,DIRECT-1DaCuEB8F56C8GOZm,11,WPA2 Personal,-73 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,DIRECT-1Gp0tEB28CC07GOfD,1,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,DIRECT-1HJ4vEB53FE19GOVE,1,WPA2 Personal,-76 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,DIRECT-SSID-907074,132,None,-86 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,FASTWEB-CAFE,9,WPA/WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-82 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,SoundBarSetup_4E3A,1,None,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,TIM-57442435,112,WPA2 Personal,-93 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,TIM-57442435,11,WPA2 Personal,-74 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,TIM-90879136,8,WPA2 Personal,-81 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,TIM-90879136,112,WPA2 Personal,-86 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:21,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-91 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,eduroam,100,WPA2 Enterprise,-87 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,eduroam,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,eduroam,44,WPA2 Enterprise,-83 dBm,5GHz,crowded
2025-03-06 12:18:21,OUT,eduroam,11,WPA2 Enterprise,-70 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,ALMAWIFI,44,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,ALMAWIFI,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,ALMAWIFI,100,WPA2 Enterprise,-85 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,ALMAWIFI,52,WPA2 Enterprise,-83 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,ALMAWIFI,11,WPA2 Enterprise,-71 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,DIRECT-1DaCuEB8F56C8GOZm,11,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,DIRECT-1Gp0tEB28CC07GOfD,1,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,DIRECT-1HJ4vEB53FE19GOVE,1,WPA2 Personal,-64 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,DIRECT-SSID-907074,132,None,-86 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,FASTWEB-CAFE,9,WPA/WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-85 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,SoundBarSetup_4E3A,1,None,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,TIM-57442435,112,WPA2 Personal,-87 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,TIM-57442435,11,WPA2 Personal,-74 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,TIM-90879136,8,WPA2 Personal,-85 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,TIM-90879136,112,WPA2 Personal,-88 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-74 dBm,2.4GHz,crowded
2025-03-06 12:18:24,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-91 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,eduroam,100,WPA2 Enterprise,-85 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,eduroam,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,eduroam,44,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:24,OUT,eduroam,11,WPA2 Enterprise,-70 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,ALMAWIFI,1,WPA2 Enterprise,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,ALMAWIFI,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,ALMAWIFI,44,WPA2 Enterprise,-79 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,ALMAWIFI,64,WPA2 Enterprise,-83 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,ALMAWIFI,52,WPA2 Enterprise,-83 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,DIRECT-1DaCuEB8F56C8GOZm,11,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,DIRECT-1Gp0tEB28CC07GOfD,1,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,DIRECT-1HJ4vEB53FE19GOVE,1,WPA2 Personal,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,DIRECT-SSID-907074,132,None,-86 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,FASTWEB-CAFE,9,WPA/WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-78 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,SoundBarSetup_4E3A,1,None,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,TIM-57442435,112,WPA2 Personal,-92 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,TIM-57442435,11,WPA2 Personal,-88 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,TIM-90879136,8,WPA2 Personal,-91 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,TIM-90879136,112,WPA2 Personal,-89 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-82 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-93 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,eduroam,11,WPA2 Enterprise,-76 dBm,2.4GHz,crowded
2025-03-06 12:18:27,OUT,eduroam,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,eduroam,44,WPA2 Enterprise,-78 dBm,5GHz,crowded
2025-03-06 12:18:27,OUT,eduroam,64,WPA2 Enterprise,-83 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,ALMAWIFI,1,WPA2 Enterprise,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,ALMAWIFI,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,ALMAWIFI,44,WPA2 Enterprise,-77 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,ALMAWIFI,100,WPA2 Enterprise,-84 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,ALMAWIFI,52,WPA2 Enterprise,-83 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,DIRECT-1DaCuEB8F56C8GOZm,11,WPA2 Personal,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,DIRECT-1Gp0tEB28CC07GOfD,1,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,DIRECT-1HJ4vEB53FE19GOVE,1,WPA2 Personal,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,DIRECT-SSID-907074,1,None,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,FASTWEB-CAFE,9,WPA/WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-78 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,SoundBarSetup_4E3A,1,None,-83 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,TIM-57442435,11,WPA2 Personal,-88 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,TIM-57442435,112,WPA2 Personal,-92 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,TIM-77410860,1,WPA2 Personal,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,TIM-90879136,8,WPA2 Personal,-91 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,TIM-90879136,112,WPA2 Personal,-84 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-72 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-93 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,Vodafone-34634481,12,WPA2 Personal,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,eduroam,100,WPA2 Enterprise,-84 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,eduroam,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,eduroam,11,WPA2 Enterprise,-78 dBm,2.4GHz,crowded
2025-03-06 12:18:30,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:30,OUT,eduroam,44,WPA2 Enterprise,-77 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,ALMAWIFI,1,WPA2 Enterprise,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,ALMAWIFI,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,ALMAWIFI,52,WPA2 Enterprise,-87 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,ALMAWIFI,44,WPA2 Enterprise,-77 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,ALMAWIFI,100,WPA2 Enterprise,-85 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,DIRECT-1DaCuEB8F56C8GOZm,11,WPA2 Personal,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,DIRECT-1Gp0tEB28CC07GOfD,1,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,DIRECT-1HJ4vEB53FE19GOVE,1,WPA2 Personal,-67 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,DIRECT-SSID-907074,1,None,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,FASTWEB-CAFE,9,WPA/WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,SoundBarSetup_4E3A,1,None,-83 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,TIM-27239001,6,WPA2 Personal,-92 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,TIM-57442435,11,WPA2 Personal,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,TIM-57442435,112,WPA2 Personal,-92 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,TIM-77410860,1,WPA2 Personal,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,TIM-90879136,8,WPA2 Personal,-91 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,TIM-90879136,112,WPA2 Personal,-86 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-74 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-91 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,Vodafone-34634481,12,WPA2 Personal,-89 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,eduroam,11,WPA2 Enterprise,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:34,OUT,eduroam,100,WPA2 Enterprise,-85 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,eduroam,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:34,OUT,eduroam,44,WPA2 Enterprise,-77 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,ALHN-4FB0,1,WPA/WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,ALMAWIFI,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,ALMAWIFI,52,WPA2 Enterprise,-87 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,ALMAWIFI,44,WPA2 Enterprise,-76 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,ALMAWIFI,100,WPA2 Enterprise,-81 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,ALMAWIFI,11,WPA2 Enterprise,-76 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,DIRECT-1DaCuEB8F56C8GOZm,11,WPA2 Personal,-84 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,DIRECT-1Gp0tEB28CC07GOfD,1,WPA2 Personal,-79 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,DIRECT-1HJ4vEB53FE19GOVE,1,WPA2 Personal,-65 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,DIRECT-SSID-907074,132,None,-86 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,FASTWEB-CAFE,9,WPA/WPA2 Personal,-88 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,HotspotLUad,6,WPA2 Personal,-77 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,Ospiti-TIM-90879136,36,WPA2 Personal,-85 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,SKYWIFI_FGYW9,13,WPA2 Personal,-82 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,SoundBarSetup_4E3A,1,None,-83 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,TIM-27239001,6,WPA2 Personal,-92 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,TIM-57442435,11,WPA2 Personal,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,TIM-57442435,112,WPA2 Personal,-92 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,TIM-77410860,1,WPA2 Personal,-83 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,TIM-90879136,8,WPA2 Personal,-87 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,TIM-90879136,112,WPA2 Personal,-87 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,TP-Link_7F6B,3,WPA/WPA2 Personal,-75 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,TP-Link_7F6B_5G,36,WPA2/WPA3 Personal,-91 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,Vodafone-34634481,12,WPA2 Personal,-86 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,eduroam,11,WPA2 Enterprise,-76 dBm,2.4GHz,crowded
2025-03-06 12:18:37,OUT,eduroam,100,WPA2 Enterprise,-80 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,eduroam,132,WPA2 Enterprise,-82 dBm,5GHz,crowded
2025-03-06 12:18:37,OUT,eduroam,52,WPA2 Enterprise,-82 dBm,5GHz,crowded
